Type,Corr_Value,species_pair,tissue_time
Speciation_gene_pairs_same_direction,0.6550416492517513,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8112499877157139,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7498562645371079,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8046290875917624,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8055923511804408,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8237528170435023,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6870484775153718,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7452060460525729,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6625148471790201,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7447631413102501,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7200829139262285,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7724197364240692,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5707108381485314,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8627298142710782,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6125372202747474,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8317461525685504,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.4667782843146533,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7109616550541755,Sb_Ta,root_d1
